Date,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,DJI,IXIC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,target
2016-12-22,-0.0018629739,-0.0024573614,0.0036375124,0.0019751207,-0.0473056496,0.6575588168,3.1892893236,2.5508903961,2256.25903612,2238.2946251,2202.89026567,2136.37975131,0.41,0.5,0.64,2.04,2.55,0.0104976672,-0.0020288449,4.06,4.82,-0.0065777978,-0.0055280939,-0.0096483346,0.0011274304,0.0016138213,0.0001573497,0.0007180219,0.0065352681,-0.0011573626,-0.0043882958,-0.009111401,-0.0025515356,2.14,2.05,1.91,0.09,0.23,0.76,2.27,4.18,4.32,4.41,0.0,0.0082644628,0.0,-0.29,1.08,0.02,0.12,0.88,-0.22,-0.09,0.12,0.21,2.15,-0.26,-0.11,-0.36,0.09,-0.65,-0.8,-0.08,-0.11,0.07,0.07,-0.69,-0.75,-0.27,0
2016-12-23,0.0012517152,-0.0018629739,-0.0024573614,0.0036375124,0.2533123786,0.1885352239,3.27745111,2.2788957357,2257.62830937,2240.72275976,2205.27849207,2137.64751537,0.41,0.51,0.64,2.04,2.55,0.0005771451,-1.0,4.04,4.8,0.0019777797,-0.0075031968,0.0018855751,0.0045044784,0.0018414547,-0.0048780017,0.0037667982,-0.0017608011,0.0007495244,0.0028031654,0.0064946324,0.0013199332,2.14,2.04,1.91,0.1,0.23,0.76,2.25,4.16,4.29,4.39,0.0,0.0,0.0,-0.47,0.2,0.09,-0.84,0.13,0.03,0.01,0.19,0.22,-2.03,0.12,3.5,0.05,-0.35,-0.7,0.52,0.06,0.1,-0.1,-0.08,-0.6,-0.51,0.43,1
2016-12-27,0.0022483728,0.0012517152,-0.0018629739,-0.0024573614,0.2806528054,0.5281406053,2.9105833935,3.0503385028,2259.67405003,2243.40439054,2207.77266427,2138.95331007,0.49,0.51,0.65,2.07,2.57,0.0155739281,0.0,4.07,4.82,0.0063508841,0.0142126463,0.000627384,-0.0004311401,0.0009189431,0.0006324636,-0.0001786633,0.0004409767,0.00056329,0.0045307349,0.0045205292,0.0015806561,2.08,2.06,1.92,0.02,0.16,0.75,2.25,4.17,4.31,4.33,0.0153846154,0.0491803279,0.0147058824,-0.06,1.69,0.2,2.2,1.33,0.11,0.03,0.01,0.08,0.24,0.37,-0.13,0.1,-0.17,0.66,0.33,0.09,0.09,0.01,0.01,3.96,1.08,0.48,1
2016-12-28,-0.0083565292,0.0022483728,0.0012517152,-0.0018629739,-0.9177582795,-0.9596274751,1.7037081289,2.052924796,2257.90057221,2244.02491735,2209.4254979,2140.05745547,0.47,0.52,0.61,2.02,2.51,0.0225293449,0.0,4.01,4.77,-0.0042640286,0.0009463067,-0.0062695611,-0.006988232,-0.0072305408,-0.0045827592,-0.0112600713,-0.0049586446,-0.005583312,-0.0089075931,-0.0122522196,-0.0078519078,2.04,1.99,1.9,0.05,0.14,0.76,2.26,4.16,4.25,4.3,-0.0606060606,-0.015625,-0.0241545894,-0.11,0.23,-0.02,-0.52,0.3,-0.03,-0.51,-0.43,0.44,0.18,-0.76,4.49,0.47,0.44,0.37,-1.05,-0.7,0.03,0.22,0.27,-2.01,0.31,0.27,0
2016-12-29,-0.0002933047,-0.0083565292,0.0022483728,0.0012517152,-0.7028104821,-0.1784074304,0.3529083657,2.2944206023,2256.3295609,2244.5234976,2210.98763563,2141.14404805,0.38,0.46,0.61,1.96,2.49,-0.0038881689,0.0099594571,4.01,4.76,-0.0002569287,-0.0090399038,0.0003153943,0.003388358,-0.0070520347,-0.0014287982,-0.0086767896,0.0005536545,-0.0007008478,-0.0011896927,0.0017269593,0.001397085,2.11,2.03,1.88,0.08,0.23,0.75,2.27,4.15,4.3,4.38,0.0,-0.0317460317,-0.0297029703,0.57,-0.14,-0.19,-0.64,-0.54,-0.25,-0.08,0.77,0.17,1.49,-0.11,-3.26,-1.85,0.66,1.09,0.17,-0.01,-0.53,-0.51,-0.6,0.75,1.25,1.39,0
2016-12-30,-0.0046370504,-0.0002933047,-0.0083565292,0.0022483728,-0.9787826137,-1.0256252438,-0.3276598682,2.1792905006,2253.14783673,2243.98126716,2212.07949612,2142.11604835,0.43,0.5,0.61,1.93,2.45,-0.000929368,-1.0,3.98,4.73,-0.0077957935,-0.0199699778,-0.0034689058,-0.0024244437,0.0046571429,-0.0120827182,0.0049234318,-0.0009960819,-0.0028849811,-0.0090148964,-0.0044381877,-0.0015738818,2.02,1.95,1.84,0.07,0.18,0.75,2.28,4.12,4.23,4.3,0.0,-0.0163934426,-0.0153061224,-0.03,1.21,0.48,0.77,-0.09,0.2,-0.2,0.23,-0.04,-0.55,-1.11,-2.05,0.16,-0.27,-1.4,-0.42,-0.39,-0.44,-0.41,-0.46,0.74,-1.73,-0.56,0
2017-01-03,0.0084865753,-0.0046370504,-0.0002933047,-0.0083565292,-0.2632735765,-0.0106281024,-0.075234716,3.0055488708,2253.99915333,2245.30020153,2213.87363658,2143.26743173,0.51,0.53,0.64,1.94,2.45,-0.0258604651,0.0,3.94,4.72,0.0028492661,0.0050675291,0.0028481329,0.0054682493,0.0108935217,0.0070808337,0.0161495007,0.0069798026,0.0060295791,0.0085377922,0.0061600473,0.00881343,1.94,1.92,1.81,0.02,0.13,0.78,2.27,4.08,4.19,4.21,0.0483870968,0.0166666667,0.0051813472,0.56,-2.38,0.32,-1.27,-3.15,-0.06,0.09,-0.51,0.64,0.81,0.37,-4.94,0.89,-0.12,2.13,0.68,0.41,0.37,0.89,0.37,-0.34,2.0,0.73,1
2017-01-04,0.0057222738,0.0084865753,-0.0046370504,-0.0002933047,0.0824246807,0.3633088133,0.6110006043,2.9954071133,2257.04476181,2247.72399186,2216.10408221,2144.53591499,0.48,0.52,0.62,1.94,2.46,0.0171886937,0.0115117289,3.93,4.71,-0.0011192854,0.0046572241,0.0003155569,-0.0016401416,-0.0036684511,-0.0044743207,0.0008928393,-0.0110023106,0.0030379801,0.008826527,0.0164482795,0.0082649758,1.98,1.94,1.84,0.04,0.14,0.78,2.25,4.09,4.19,4.23,-0.0307692308,0.0163934426,0.0,0.8,1.78,0.01,2.7,1.78,-0.06,0.29,0.79,0.12,2.4,0.56,-1.8,1.87,0.78,0.87,1.49,0.52,-0.65,-0.47,-0.49,2.86,1.1,0.42,1
2017-01-05,-0.0007706705,0.0057222738,0.0084865753,-0.0046370504,0.8480336484,-0.0775075302,-0.1197317907,2.5661897955,2259.21844148,2249.75027835,2218.17843192,2145.7743636,0.5,0.51,0.61,1.86,2.37,0.0095756665,0.0106935796,3.85,4.62,0.0050853647,0.03073248,-0.0056782648,0.0104625939,-0.0092049587,0.0,-0.0155218379,-0.0149070644,-0.0021497718,0.0019974331,-0.0115350053,0.0001022884,1.87,1.86,1.76,0.01,0.11,0.77,2.25,4.01,4.11,4.12,-0.0158730159,-0.0564516129,-0.0412371134,0.73,0.76,0.03,-0.71,0.94,-0.02,-0.18,1.13,0.06,-0.72,0.58,0.18,-0.66,0.77,0.52,-1.14,0.0,-1.07,-1.15,-1.15,1.79,0.79,1.43,0
2017-01-06,0.003516959,-0.0007706705,0.0057222738,0.0084865753,1.2324039852,0.5209320387,1.0517978545,1.5896616076,2262.44781212,2252.34358327,2220.48437499,2147.07989212,0.49,0.52,0.6,1.92,2.42,0.0039055235,-0.0007223591,3.91,4.66,0.0111482976,0.019911561,0.0028553617,-0.0047920417,0.0001161538,0.0086677529,-0.002537133,-0.0005646866,0.0032419107,0.006035073,-0.003396586,-0.0008953227,1.93,1.9,1.82,0.03,0.11,0.75,2.24,4.06,4.14,4.17,-0.0161290323,0.0427350427,0.0322580645,-0.53,0.37,0.18,0.32,0.43,0.18,0.38,-0.7,0.19,-0.66,0.85,0.37,-0.51,-0.94,-0.71,-0.4,0.32,0.85,0.67,0.69,-0.59,-0.78,-0.65,1
2017-01-09,-0.0035485942,0.003516959,-0.0007706705,0.0057222738,1.3431043426,0.3511756571,0.3037038816,1.0110436604,2263.62091937,2253.92037553,2222.3830231,2148.29203152,0.49,0.5,0.59,1.89,2.38,-0.0376065209,0.0022536888,3.88,4.62,0.0091594773,0.0011683476,-0.0047453969,-0.0001720034,0.0006966674,-0.0031827021,-0.0145348653,-0.0164971638,-0.0038279245,0.0019488585,-0.0071602296,-0.0060359825,1.89,1.88,1.79,0.01,0.1,0.74,2.24,4.03,4.12,4.13,-0.0163934426,-0.0081967213,-0.015625,0.75,-3.78,-0.46,-0.32,-3.76,-0.23,-0.35,0.42,0.53,0.99,0.36,-5.54,-0.03,0.82,0.44,-0.62,-0.29,-0.31,-0.29,-0.28,1.0,0.73,0.72,0
2017-01-10,0.0,-0.0035485942,0.003516959,-0.0007706705,0.4902859656,0.2257215957,0.4796057551,0.4146823844,2264.5807344,2255.3469971,2224.20721443,2149.49210984,0.5,0.51,0.59,1.89,2.38,-0.0217516843,0.009333899,3.87,4.62,0.0010085133,-0.0012798763,-0.0028607121,-0.0010319488,0.0029009051,-0.0003192848,0.0070058441,-0.0127527687,-0.0016015966,0.0036154467,0.0098785509,0.0012122017,1.88,1.87,1.79,0.01,0.09,0.75,2.24,4.03,4.11,4.12,0.0,-0.0165289256,0.0,0.2,-2.37,0.01,2.89,-2.19,0.17,-0.2,-0.19,0.57,0.06,0.18,5.64,-0.44,-0.37,1.04,1.03,-0.06,0.18,0.09,0.08,-0.06,1.08,0.55,0
2017-01-11,0.0028296383,0.0,-0.0035485942,0.003516959,0.2012580865,0.2838486536,0.5652980882,0.8134883789,2266.53334051,2257.24919432,2226.21164006,2150.74412932,0.5,0.51,0.59,1.89,2.38,0.0269578906,-0.0092055485,3.84,4.6,0.005373176,0.0039200853,0.0031876951,-0.0123106142,0.00752056,0.0091025233,0.0032954962,0.0102408705,0.0049734257,0.0021308469,0.0017506929,0.0038852645,1.88,1.87,1.79,0.01,0.09,0.76,2.22,4.01,4.09,4.1,0.0,0.0084033613,0.0,0.99,2.72,0.02,-0.08,2.81,0.45,0.45,0.27,0.09,0.96,0.3,-1.65,0.21,0.94,-0.12,0.37,0.3,-0.29,-0.25,-0.23,-1.87,-0.06,0.35,1
2017-01-12,-0.002144809,0.0028296383,0.0,-0.0035485942,0.0634614808,0.9120333039,-0.0140952368,-0.0563462934,2267.2436315,2258.50545591,2227.94608324,2151.93513242,0.51,0.51,0.58,1.87,2.36,0.0157118222,0.0224852573,3.86,4.61,-0.0041753653,0.0182974076,-0.0025421037,-0.0009587727,-0.009646348,-0.009178636,-0.0054744344,-0.005414146,-0.0031712144,-0.0029045084,-0.0089056306,-0.0020157054,1.85,1.85,1.78,0.0,0.07,0.75,2.25,4.03,4.1,4.1,-0.0166666667,-0.0166666667,-0.0105820106,0.56,1.65,-0.51,2.27,1.45,-0.95,-0.37,0.29,0.11,2.45,-0.23,5.02,-1.24,0.58,1.0,-1.11,-0.31,-0.31,-0.36,-0.42,1.64,0.18,0.32,0
2017-01-13,0.0018498406,-0.002144809,0.0028296383,0.0,-0.1027715228,1.128365902,0.4176251461,0.947945383,2268.58840632,2260.04206897,2229.77721303,2153.15607531,0.51,0.52,0.6,1.9,2.4,-0.0122618374,-0.012198664,3.9,4.63,-0.0017609979,0.0043016567,-0.0009556547,-0.0001745332,0.0053339403,0.00143747,0.0148624037,0.0001158443,-0.0002649204,0.0048003479,0.0080672584,0.0020545539,1.89,1.88,1.8,0.01,0.09,0.73,2.23,4.03,4.11,4.12,0.0338983051,0.0254237288,0.0160427807,0.25,-1.0,1.2,0.75,-1.21,0.81,0.15,0.29,0.48,-2.42,0.53,0.97,0.73,0.48,-0.38,1.12,0.4,-0.18,-0.19,-0.17,0.09,0.12,0.17,1
2017-01-17,-0.0029675027,0.0018498406,-0.002144809,0.0028296383,-0.0445153618,1.297991093,0.3065039682,0.2590533249,2268.4614039,2260.78948078,2231.27182793,2154.29770534,0.51,0.54,0.61,1.84,2.33,0.0017188694,0.0215902886,3.84,4.59,0.0080645077,-0.009080505,-0.0028699298,0.0023560646,-0.036332112,-0.0027113556,-0.0276623029,0.0116966187,-0.0029649873,-0.0063490087,-0.014380017,-0.0027495903,1.82,1.79,1.72,0.03,0.1,0.75,2.26,3.98,4.05,4.08,0.0163934426,-0.0330578512,-0.0315789474,1.19,-0.7,-0.45,-1.73,-0.08,-0.04,-0.21,1.04,-1.31,0.76,-0.23,-2.04,-1.73,1.58,2.61,-1.56,-0.15,-1.08,-0.86,-0.84,1.52,2.02,1.11,0
2017-01-18,0.0017637541,-0.0029675027,0.0018498406,-0.002144809,0.1317815298,0.6227136017,0.3578005849,0.6120193167,2269.08476555,2261.8466629,2232.86469323,2155.46777686,0.47,0.52,0.62,1.93,2.42,-0.0253574833,-0.001069035,3.91,4.64,-8.335e-05,-0.0027663774,-0.0012791813,-0.001479986,0.0046678514,-0.0004797537,0.0091112125,-0.0123626601,-0.0011120737,0.0030548379,0.0046143762,-1.78805501359e-05,1.95,1.9,1.8,0.05,0.15,0.73,2.22,4.02,4.12,4.17,0.0161290323,0.0512820513,0.0489130435,-0.81,-2.79,-0.13,-0.31,-2.67,0.3,-0.04,-0.77,0.24,-0.06,0.28,-3.22,0.53,-1.26,-0.21,0.35,0.17,0.59,0.6,0.6,-0.4,-0.58,-1.06,1
2017-01-19,-0.0036093087,0.0017637541,-0.0029675027,0.0018498406,-0.5111424614,-0.3109130904,-0.2287446788,0.0512661483,2268.10388836,2262.02221319,2234.07352648,2156.54461431,0.46,0.51,0.61,1.97,2.47,0.0052816901,-0.015394114,3.95,4.68,-0.0017501375,0.001931934,-0.0006404419,-0.004359198,-0.0076244816,-0.003200016,0.0057122167,-0.0179647197,-0.0036516704,-0.0028025207,-0.0094365125,-0.0042202197,2.01,1.96,1.86,0.05,0.15,0.73,2.21,4.07,4.17,4.22,-0.0158730159,0.0162601626,0.0207253886,0.73,0.45,-0.27,-0.23,0.57,0.0,-0.21,0.31,-0.6,1.22,-0.02,2.0,1.43,0.91,-0.67,-0.85,-0.22,-0.12,0.22,0.22,-1.74,-0.35,0.12,0
2017-01-20,0.0033662375,-0.0036093087,0.0017637541,-0.0029675027,0.038323762,0.1018095637,0.9507065914,0.0242231234,2268.68682848,2262.90676994,2235.53378265,2157.68655904,0.45,0.49,0.61,1.95,2.48,0.0182914964,0.0037623845,3.97,4.69,0.001836709,-0.0008775351,-0.0217878251,-0.0004377846,0.0044417165,0.0070626486,0.0089776105,0.0136904987,0.0048067953,0.0027526678,0.0045402426,0.0039412524,2.03,1.99,1.87,0.04,0.16,0.72,2.21,4.08,4.2,4.24,0.0,-0.04,-0.0101522843,-0.07,2.46,0.41,0.58,2.04,0.21,0.26,0.37,-0.08,0.3,0.09,-4.87,0.31,-0.28,-0.71,0.46,0.2,-0.44,-0.44,-0.41,1.06,0.47,0.4,1
2017-01-23,-0.002690125,0.0033662375,-0.0036093087,0.0017637541,-0.4150081966,-0.5173532092,0.7086748944,0.0008837709,2268.05285076,2263.12516813,2236.6971618,2158.75634403,0.45,0.51,0.58,1.88,2.41,0.0084081789,0.0102453042,3.91,4.62,0.0006666833,0.0118144666,-0.0255486726,-0.0021024792,0.0004780806,0.003506487,-0.0148901398,-0.0107113519,-0.0013819562,-0.0004302421,-0.0029663129,-0.0019807324,1.96,1.9,1.83,0.06,0.13,0.71,2.21,4.04,4.11,4.17,-0.0483870968,-0.0333333333,-0.0358974359,0.36,-0.47,-0.84,0.84,0.63,-0.58,-0.05,0.49,-0.65,0.87,0.1,1.22,-1.25,0.89,-0.19,-0.35,-0.18,-0.53,-0.56,-0.58,1.17,0.76,0.62,0
2017-01-24,0.0065645936,-0.002690125,0.0033662375,-0.0036093087,0.5370708268,0.492316386,1.8420330513,0.8452209384,2270.23779935,2264.73896812,2238.39806009,2159.96344576,0.49,0.5,0.61,1.94,2.47,-0.0073905628,0.0032567919,3.96,4.69,-0.0009160643,0.0055753863,0.0084033613,-0.018874567,0.0120654881,0.0088945522,0.0082949493,0.0014122043,0.0057001104,0.008647675,0.0158549943,0.0070417,1.98,1.97,1.86,0.01,0.12,0.73,2.22,4.08,4.19,4.2,0.0508474576,0.0431034483,0.0319148936,-0.01,0.38,0.17,2.31,0.82,0.33,0.55,-0.32,0.05,-2.43,0.65,1.11,-0.42,0.19,0.9,1.46,0.55,0.45,0.21,0.19,-1.21,-0.7,-0.71,1
2017-01-25,0.0080260906,0.0065645936,-0.002690125,0.0033662375,1.1655593029,1.2988768246,1.795531001,1.5275302658,2275.35276619,2267.94193468,2240.74990546,2161.34062657,0.47,0.49,0.6,1.99,2.53,-0.0045819015,-0.0179158448,4.02,4.74,0.0159206134,0.0171198117,0.0123333667,0.0093056638,0.0154626769,0.0025188917,0.0351005112,0.0029380657,0.0078240893,0.0098875699,0.0096624918,0.0079800245,2.06,2.04,1.93,0.02,0.13,0.72,2.21,4.14,4.25,4.27,-0.0161290323,0.0165289256,0.0257731959,-0.13,-0.65,0.98,0.11,-0.81,2.06,0.8,0.16,0.27,-1.07,0.99,1.62,1.22,0.7,-2.09,1.12,0.86,-0.15,-0.32,-0.32,-0.82,-0.59,-0.7,1
2017-01-26,-0.0007353842,0.0080260906,0.0065645936,-0.002690125,1.4573546669,0.938763047,1.1419104701,1.2252763669,2279.2304327,2270.67888681,2242.94323983,2162.68728633,0.48,0.5,0.61,1.95,2.51,0.0210970464,-0.0044351464,4.0,4.71,0.0004923285,0.0031439821,-0.0016463944,-0.0085107001,0.0083691853,0.0092650283,0.0098905159,0.0030466606,0.0016144891,-0.0002050209,-0.0049477484,-0.0022867602,2.03,2.01,1.9,0.02,0.13,0.71,2.2,4.1,4.21,4.23,0.0163934426,-0.0162601626,-0.0201005025,-0.48,2.11,-0.22,-1.37,1.95,0.12,0.24,-0.61,-0.25,-0.65,0.02,1.5,2.05,-0.71,0.15,-0.46,0.0,0.04,0.36,0.35,0.44,-1.18,-0.98,0
2017-01-27,-0.0008664642,-0.0007353842,0.0080260906,0.0065645936,1.0293566881,1.0680749384,1.1322142354,1.9898494414,2282.04125239,2272.96565387,2244.97252223,2164.00074558,0.48,0.51,0.62,1.94,2.49,-0.0011269722,-0.004076658,3.95,4.68,8.19665395773e-05,-0.00402789,-0.0102242744,0.0137696804,0.002074928,0.0234946642,-0.0103182931,-0.0010513552,-0.000354753,0.0009901734,-0.0035621002,-0.0026455732,2.01,1.98,1.87,0.03,0.14,0.73,2.19,4.06,4.17,4.2,0.0161290323,0.0082644628,-0.0051282051,0.2,-1.28,-0.56,0.53,-1.13,-0.22,-0.19,0.16,0.41,2.03,0.29,0.27,0.0,0.26,1.7,-0.62,-0.22,0.0,0.15,0.15,-1.03,2.08,0.25,0
2017-01-30,-0.0060095435,-0.0008664642,-0.0007353842,0.0080260906,0.6930933842,0.2752087932,0.1721544341,1.4066800574,2281.83373414,2273.72129655,2246.38143908,2165.16392126,0.48,0.51,0.62,1.94,2.49,-0.0103422339,0.0067097101,3.95,4.7,-0.0026240263,-0.0064491605,-0.0016661446,-0.0022049745,-0.0103531692,-0.0098814535,-0.0090121576,-0.0076014616,-0.0061038014,-0.0083150777,-0.0134019083,-0.0069085244,2.01,1.98,1.87,0.03,0.14,0.75,2.21,4.08,4.19,4.22,0.0,0.0,0.0,0.07,-0.52,-1.14,-1.23,-1.02,-1.18,-0.62,-0.21,-1.04,0.4,-0.74,-4.69,-0.67,0.28,-0.56,-1.29,-0.57,-0.47,-0.12,-0.1,-1.78,0.06,0.31,0
2017-01-31,-0.0008899053,-0.0060095435,-0.0008664642,-0.0007353842,-0.0526278125,0.4841603657,0.4394294782,1.7884358172,2281.29489466,2274.2116604,2247.65550488,2166.29532619,0.49,0.52,0.63,1.9,2.45,0.0022800684,0.0167672703,3.99,4.68,-0.0023020555,-0.0083094787,-0.0086781712,0.0010607531,-0.0162734164,-0.0073697992,0.0044579171,-0.011430615,-0.0053597874,0.0001924,0.0070175107,0.0015813786,1.96,1.93,1.82,0.03,0.14,0.69,2.23,4.05,4.16,4.19,0.0158730159,-0.0245901639,-0.0206185567,0.38,0.85,-0.73,2.8,0.34,-0.93,-0.48,0.96,0.01,-0.81,-0.23,-3.56,-1.81,0.36,2.28,0.71,-0.07,-0.59,-0.93,-0.92,1.63,2.39,1.28,0
2017-02-01,0.0002983636,-0.0008899053,-0.0060095435,-0.0008664642,-0.8188440957,0.3371710937,0.4693969527,0.9619843057,2280.97764999,2274.72007836,2248.90627132,2167.42223886,0.49,0.5,0.64,1.93,2.48,0.0218009479,-0.0075445251,4.01,4.71,0.060980652,0.010771356,-0.0003367003,-0.000176574,0.0037811652,-0.0165506569,-0.0074560977,-0.0113243177,0.0013516657,0.0049618708,-0.0004332188,-0.0014006757,1.99,1.98,1.84,0.01,0.15,0.7,2.23,4.07,4.21,4.22,0.015625,0.025210084,0.0157894737,0.01,1.97,0.97,-0.62,2.03,0.73,0.12,-0.27,-0.11,1.83,0.7,1.64,1.11,-0.42,-0.53,0.03,0.0,0.38,0.13,0.13,2.79,0.0,-0.09,1
2017-02-02,0.0005703095,0.0002983636,-0.0008899053,-0.0060095435,-0.6892485879,0.7580612826,0.2430440481,0.4447912804,2280.95445872,2275.30388976,2250.1589704,2168.55087427,0.49,0.51,0.63,1.92,2.48,-0.0064935065,0.0152037552,4.0,4.71,-0.0017087456,0.0091308178,-0.0003368474,0.0030027112,-0.0042377989,-0.0064486314,-0.0028617421,0.006148963,-0.0003031178,-0.001143028,-0.0027915386,0.0007271562,1.99,1.97,1.85,0.02,0.14,0.71,2.23,4.08,4.2,4.22,-0.0153846154,-0.0081967213,-0.0051813472,0.95,-0.42,-0.03,-0.96,-0.63,-0.15,0.03,-0.1,0.58,-1.14,-0.34,0.6,-1.35,0.11,-0.1,-0.4,0.04,-0.04,0.18,0.15,0.58,-0.68,0.53,1
2017-02-03,0.007264758,0.0005703095,0.0002983636,-0.0008899053,0.1189694935,1.149550802,1.1883151152,1.2525307184,2283.94817932,2277.41017854,2252.01234106,2169.83315336,0.48,0.5,0.62,1.93,2.49,0.0048552754,-0.0055239576,4.04,4.73,0.00427918,-0.0354187744,0.0006738881,0.0006163511,0.0306183251,0.0080734845,0.027264574,0.0010785381,0.009381525,0.0054238359,0.0150357007,0.0085017631,2.01,1.99,1.87,0.02,0.14,0.69,2.24,4.11,4.23,4.25,-0.015625,0.0,0.0052083333,0.33,0.44,0.65,-2.54,0.54,0.26,0.83,0.24,0.79,2.19,0.47,-3.89,0.05,0.38,0.29,1.68,0.68,-0.01,0.05,0.08,-1.0,0.4,0.32,1
2017-02-06,-0.0021153569,0.007264758,0.0005703095,0.0002983636,0.5112086238,1.2078451612,0.7878243082,0.6842431263,2285.51397562,2278.8530243,2253.60244764,2171.0543166,0.47,0.53,0.61,1.86,2.42,-0.0148671251,0.0095046083,3.97,4.67,0.0093739617,-0.0031597099,-0.001346835,-0.002111906,-0.0047029479,-0.0006281564,-0.0125720447,-0.002753208,-0.0009486612,-0.0005682629,-0.0081141005,-0.0041226198,1.95,1.89,1.81,0.06,0.14,0.7,2.25,4.06,4.14,4.2,-0.0158730159,-0.041322314,-0.0362694301,-0.3,-1.92,-0.96,1.38,-1.52,-1.18,-0.07,-0.31,-0.36,0.92,0.05,-0.42,0.05,0.05,1.03,-0.94,-0.2,-0.17,0.02,0.04,-1.71,1.2,1.29,0
2017-02-07,0.000226829,-0.0021153569,0.007264758,0.0005703095,0.6235529131,0.5705969383,1.1107322749,1.0657224666,2286.8896306,2280.2079818,2255.15059001,2172.26850328,0.5,0.53,0.62,1.85,2.4,-0.0154687795,0.0034644386,3.96,4.64,0.0095172774,0.0060175139,-0.0033715779,0.0007054762,-0.0005761899,-0.0032997958,-0.0037135102,-0.0064818271,0.0018885073,0.0018840498,-0.0040975626,-0.0018404,1.9,1.87,1.78,0.03,0.12,0.68,2.24,4.02,4.11,4.14,0.0161290323,0.0,-0.0053763441,-0.46,-1.2,-0.48,-0.76,-1.58,0.15,0.23,-0.64,0.06,0.3,0.37,2.62,-0.37,-0.26,0.37,-0.32,0.09,0.69,0.39,0.35,1.53,-0.23,-0.15,1
2017-02-08,0.0006933225,0.000226829,-0.0021153569,0.007264758,0.6632832215,-0.1609921297,1.0026907145,1.1357936054,2288.30422904,2281.58530943,2256.70036773,2173.48642784,0.51,0.53,0.62,1.81,2.34,0.0034489366,0.0090170593,3.91,4.59,0.0038773968,0.0088738732,-0.0043978012,-0.0007049788,-0.0087638606,-0.001418887,-0.0126020412,-0.0155852851,-0.0017893829,0.001450416,-0.0017046044,0.0007488782,1.83,1.81,1.72,0.02,0.11,0.68,2.25,3.97,4.06,4.08,0.0,-0.0086206897,-0.0216216216,0.28,0.13,0.25,1.29,0.33,0.0,-0.08,0.17,0.18,0.23,0.28,-0.13,0.58,-0.48,-0.28,-0.28,0.08,-0.3,0.01,0.02,0.64,0.4,0.67,1
2017-02-09,0.0057525463,0.0006933225,0.000226829,-0.0021153569,1.1846468571,0.4872331074,1.9516884888,1.4305701188,2291.86166321,2284.08862444,2258.70702457,2174.82357898,0.5,0.53,0.63,1.88,2.4,0.011838839,-0.0042669672,3.94,4.64,0.0028779538,0.0020128618,0.0054366293,0.0059964726,0.014425291,0.0113671929,0.0197734852,0.0044181761,0.0058870323,0.005759836,0.0145649934,0.0067437996,1.9,1.87,1.77,0.03,0.13,0.7,2.24,4.01,4.11,4.14,0.0158730159,0.0434782609,0.0386740331,-0.29,0.93,1.26,-0.45,1.26,0.94,0.67,-0.4,0.65,-0.2,0.4,0.48,-0.42,-1.07,0.21,1.55,0.61,0.7,0.39,0.37,2.48,-0.56,-0.89,1
2017-02-10,0.0035660503,0.0057525463,0.0006933225,0.000226829,0.8130936718,0.9330304987,1.9719913986,2.011070902,2296.26865136,2287.13733621,2260.95773333,2176.22931548,0.5,0.54,0.63,1.89,2.41,0.0160407624,-0.0068725744,3.97,4.64,-0.0022655415,0.0074267521,0.0043933423,0.0101682677,-0.0022935437,-0.0009365907,0.0022915741,0.008308908,0.0048070011,0.0033156797,0.0074789354,0.0044175012,1.91,1.87,1.78,0.04,0.13,0.67,2.23,4.01,4.1,4.14,0.0,0.0,0.0053191489,0.68,1.92,0.04,4.31,1.62,0.08,0.43,-0.14,0.24,-1.95,0.28,-3.41,2.49,0.15,1.08,0.82,0.37,0.08,0.14,0.15,1.41,1.7,0.26,1
2017-02-13,0.0052458449,0.0035660503,0.0057525463,0.0006933225,1.5567723454,2.0759393237,2.7834209061,2.3568612845,2302.08344202,2291.052828,2263.59664575,2177.74195911,0.49,0.52,0.62,1.92,2.43,-0.0163447251,-0.0049255068,3.98,4.66,0.008855571,0.0109612631,0.0107672278,0.0055536186,0.0132184138,0.0112500156,0.0038691698,0.0058168083,0.0070446699,0.0052021978,0.0025489179,0.0049403538,1.94,1.91,1.81,0.03,0.13,0.68,2.23,4.04,4.14,4.17,-0.015625,0.0,0.0158730159,-0.47,-1.96,1.26,0.51,-1.73,1.03,0.79,-0.2,0.49,-0.81,0.62,-2.97,0.31,-0.31,-0.71,0.29,0.58,0.32,0.16,0.16,0.39,-0.56,-0.7,1
